FIB_high_1	FIB_low_1	FIB_low_2	FIB_high_3	FIB_low_3	FIB_high_4	FIB_low_4
ENSMUSG00000013033	3965.78328689305	2708.48265399668	3736.41928652947	4240.84499563648	3806.00740687002	4414.13810333408	3692.3609246114
ENSMUSG00000013076	4539.6764360748	3608.18021624936	4317.8646573975	4402.20544917136	4549.3952684719	4296.49345473489	3923.52592628851
ENSMUSG00000013083	0	0	0	0	0	0	0
ENSMUSG00000013089	505.886969351853	431.574027772284	288.717605365117	492.841292011471	322.086593575782	343.820901044476	266
ENSMUSG00000013091	1	3	2	0	1	2	1
ENSMUSG00000013150	227.84375144656	246.330474410691	243.714607015755	273.77872898197	279.009781621527	298.631483769913	297.0570541539
ENSMUSG00000013155	477.721200400891	440.579169682386	402.673399826059	409.158636179079	358.958436633427	371.957725911184	326.358232860824
ENSMUSG00000013158	0	0	0	0	7	8.72106508637039	3
ENSMUSG00000013160	2458	1913	2410	2638	2209	2697	2398
ENSMUSG00000013236	5878.84622438594	5477.0452003227	8537.27003003154	8587.77760361078	9242.07253689824	8425.92503977696	8142.11560739322
ENSMUSG00000013275	1025	1011	1142	981	977	884	899
ENSMUSG00000013338	0	1	0	0	0	0	0
ENSMUSG00000013353	1.18761062071803	0	0	0	0	1	1.21588650383158
ENSMUSG00000013367	350.439628840459	241.635738256477	221.406541897938	417.173502122128	372.085253629634	406.79574835743	358.34411555951
ENSMUSG00000013415	907	1050	982	666	697	664.029089270256	645.060709580985
ENSMUSG00000013418	8	1	9	8	6	5	7
ENSMUSG00000013419	551.313295700482	484.593498161084	442.582818033753	454.977594721094	447.813926297677	406.586124673608	354.70650341722
ENSMUSG00000013465	2947	2676	3452	3317	3521	3188	3212
ENSMUSG00000013483	0	0	1.26378026561032	4.96468991651878	3.7634407305473	3.6667556618467	3.63146354805739
ENSMUSG00000013495	393.272776373868	278.920745276949	404.692243063095	586.628082323073	558.989979254597	589.189715977389	566.46521706063
ENSMUSG00000013523	3	2	1	0	1	1	2
ENSMUSG00000013539	585.632478084997	458.132076614517	506.119021687455	680.215030134935	640.733722118051	715.162837523095	649.371876979383
ENSMUSG00000013562	0	0	0	0	0	0	0
ENSMUSG00000013584	0	0	0	0	0	0	1
ENSMUSG00000013593	5479.08774330661	5490	5743.18143305613	4922.12941578047	4999.14476836208	5167.11315791687	5387
ENSMUSG00000013611	0	2	4	4	2	1	3
ENSMUSG00000013622	732.460114521283	623.623133730531	692.947710702397	1169.45919545469	999.025488656787	1178.01305593104	1071.5980839281
ENSMUSG00000013629	5338.469951322	5597.33676281072	6428.91265824367	3444.23034044201	4228.88850440908	3415.6506730425	3558.25055023012
ENSMUSG00000013643	0	0	0	0	0	0	0
ENSMUSG00000013646	628.099780380411	668.063104749102	656	703.131916402475	642	607.168795686672	672.324637753143
ENSMUSG00000013653	0	0	0	0	0	0	0
ENSMUSG00000013662	2876	3040	2677	2393	2440	2454	2494
ENSMUSG00000013663	7735.66390509266	6438.70559981723	5311.9353690327	6633.10503091706	7286.82288708956	6256.37108985038	6180.39393834239
ENSMUSG00000013668	0	3.18209045237381	0	0	1	0	0
ENSMUSG00000013698	5121.99400698409	4861	5714	4026	4374	3794	4147
ENSMUSG00000013701	3323.07056453878	3459.59959853183	2764.92899870355	2256.49308573912	2213.49154163576	2311.20657736594	2097.65668624147
ENSMUSG00000013707	8	9	8	3	7	2	3
ENSMUSG00000013736	1185.41433174126	1390.80147336294	1056.59971864927	896.974110144525	1150.11003066695	948.292843287657	1159.83869940489
ENSMUSG00000013766	0	0	0	0	0	0	0
ENSMUSG00000013787	5388.13314781764	5857.81529704262	7097.7047102995	6621.66294534975	7464.22502917077	6534.63753008763	6540.75153337101
ENSMUSG00000013822	1619.34282199947	1465.86103052965	1235.93719850032	1445.75125582001	1238.15063679167	1366.97204609978	1232.08114425584
ENSMUSG00000013833	2572.0154893312	2802.58042929714	3418.51774548621	2818.04667856256	3337.76796352084	2502.93522694813	2970.64807532729
ENSMUSG00000013846	0	0	0	1.69363516345759e-08	0	0	0
ENSMUSG00000013858	5901.24694107759	6076.76348485076	6677.04495869623	5500.36659747122	6125.47212081768	5400.53970463446	5947.76331477803
ENSMUSG00000013878	417.5325257644	354.980577414665	398.476700605713	402.833026345989	468.498012876182	538.858672046933	540.380880140571
ENSMUSG00000013921	1612	1467	2344	2395	2573	2285	2577
ENSMUSG00000013928	1.1824276014998	2.49248243476912	4.59368739365913	1.20047414513364	2.40859989195339	1.52388621741798	4.60178305417865
ENSMUSG00000013936	0	0	1	0	0	0	0
ENSMUSG00000013973	656.441979568456	653.617684234393	579.121632697888	779.381553754012	736.863980392764	661.019721014864	651.103879452427
ENSMUSG00000013974	1	0	0	0	0	0	0
ENSMUSG00000013997	371.558020431544	471.421508607758	470.921623202289	501.618446245988	615.168401635575	510.011498689224	572.915569522552
ENSMUSG00000014030	0	0	0	0	1	1	0
ENSMUSG00000014039	368.621752785049	331.00917638813	403.80125132893	453.003998905163	589.899190551847	463.414270413568	550.880240960223
ENSMUSG00000014074	1213.71706986105	1065.2912507069	912.37396268323	1410.39372260267	1292.89332478932	1419.16485698671	1306.8605165869
ENSMUSG00000014075	226	269	261	213	192	234	243
ENSMUSG00000014077	3807.68182552408	3161.06517272746	3586.40861038548	3319.75141485417	3393.09666192957	3423.47894642951	3166.54670306825
ENSMUSG00000014104	0	0	0	0	0	0	0
ENSMUSG00000014158	55	85	128	63.2640125794057	87.0013149375941	50.0014950674581	101
ENSMUSG00000014164	7.37629263203699	7.10757915132301	9.06055812671892	11.4084258547306	14.0213969931363	6.11314925215811	12.8521219329991
ENSMUSG00000014177	592	556	725	714	762	707	743
ENSMUSG00000014195	2128.52502414961	2546.66125525639	2390.48792042684	2080.39756570494	2207.95504700002	2127.41260012304	2199.95019534318
ENSMUSG00000014198	0.116310536469394	0	0	1	0	2.45765532733727	1.34952076786531
ENSMUSG00000014226	3316.00558916296	4098.41452498825	3318.44822807444	1951.71432361066	2517.72465385366	2091.83766447774	2362.50181932081
ENSMUSG00000014232	396.082335882178	446.115125177616	466.468633603388	469.24710644379	551.109116420293	407.771552286557	522.151026681579
ENSMUSG00000014243	105	115	84	70	79	66	106
ENSMUSG00000014245	163.685605538966	155.59447225478	170.95356726184	163.46388337641	155.557942900869	179.451958284113	156.697651885198
ENSMUSG00000014294	2037	2053	1955	2169	2230	2273	2263
ENSMUSG00000014301	416.239563764117	454.796921408764	455.486015992026	415.456289313718	453.304667190628	373.160382443392	477.978214280322
ENSMUSG00000014303	1707.17350224368	1620.3430475433	2267.82746145756	2322.05136780973	2603.51260183104	2509.27842774378	2393.24146489608
ENSMUSG00000014313	4483.04329967108	4969.94782251528	3881.15611015863	4737.49014088286	4569.42934807145	5188.37940864576	5154.29748715618
ENSMUSG00000014329	18372.160998406	13742.6003011567	17368.6259657293	19654.4404781524	21760.4831507549	20080.6854053454	20330.2389781346
ENSMUSG00000014349	3339	3210	3191	3196	2953	2904	2794
ENSMUSG00000014351	0	0	0	0	0	0	0
ENSMUSG00000014353	881.167338908324	1887	2374	1143.94781056265	2698.63680605571	1090.96217067975	2721.88879593696
ENSMUSG00000014355	4980.35966632049	4322.36269188807	5111.00372467611	4225.29406855853	4651.30063478161	3851.83006274756	3803.20937179509
ENSMUSG00000014361	256	232	259	322	383	310	349
ENSMUSG00000014402	2157.45787560805	1934.74664679163	1920.24972443318	1751.10698572001	1745.29309637537	1699.63406374196	1792.51615428823
ENSMUSG00000014418	780.582642373937	762.21551476284	940.87564211048	1043.57367225382	1086.39752660113	1030.86703115197	978.691718097622
ENSMUSG00000014426	613	708	879	1025	1000	1056	876
ENSMUSG00000014444	9979.49836949527	7985.22382563831	10979.900850025	7910.09256360158	7362.2310756856	7592.44990178639	6584.77462618036
ENSMUSG00000014453	0	0	0	0	0	0	0
ENSMUSG00000014470	660	601	746	866	786	772	805
ENSMUSG00000014496	233.428167953419	128.940257641708	193.94506746464	127.233053393915	217.349282365635	196.248783811803	75.7997201567375
ENSMUSG00000014498	7223.33213194287	7710.81795376898	8685.81231424698	5310.59200852435	5916.72278422292	6055.96191396984	5992.03092518802
ENSMUSG00000014503	156.950516179088	138.98065389021	94.1094633127519	125.519207911617	127.725447716836	112.662156699363	150.933903499732
ENSMUSG00000014504	1253.60144758977	1317.11612500421	1107.29453002287	1072.93382822502	1061.30632737484	1160.17628078528	1148.51600519905
ENSMUSG00000014529	0	0	0	0	0	0	0
ENSMUSG00000014542	0	0	0	0	0	0	0
ENSMUSG00000014543	0	0	0	0	0	0	0
ENSMUSG00000014547	900.288011645406	726.792680676135	862.91573480643	868.358087672287	874.376426966848	834.568616961052	817.759234935374
ENSMUSG00000014550	933.700351237873	941.2181335711	1098.164420303	1015.37946104102	1118.70501382403	954.232367024725	1037.96686777428
ENSMUSG00000014551	1055.69437839395	1029.07035210395	863.256961100203	811.112949269265	767.044389703188	876.105630536105	857.871459296985
ENSMUSG00000014554	271.942734378047	259.251798696707	267	423.253958809396	466.508599920645	417.447271698934	459.267107882093
ENSMUSG00000014592	200.940789327875	160.732628074569	138.497470010375	187.338773818889	206.209207051234	263.489715701205	210.45772303043
ENSMUSG00000014599	21315	22029	17502	8996	9788	6766	6916
ENSMUSG00000014601	1457.12570897513	1468.58441212041	1817.89656811151	1633.53194901246	1627.56164144598	1475.25823706212	1505.34002993307
ENSMUSG00000014602	177.56688944306	203.852627541176	397.428749259344	223.989073365049	293.167435818476	172.881420169187	303.325550228864
ENSMUSG00000014603	76	66	76	105	73	132	72
ENSMUSG00000014606	1786.36562198173	1360	1591.44433347906	1735.19147374982	1543.37967545184	1630.48981698731	1653.50636951415
ENSMUSG00000014609	0	0	0	1	2	1	0
ENSMUSG00000014633	261.597203222363	340.791844029453	311.488438531314	329.197388652678	220.533932658106	231.611542095966	237.392378339221
ENSMUSG00000014668	883.996890929359	666.050685683184	843.830239400822	961.305279557513	662.845388609741	922.191071015122	1043.27118802313
ENSMUSG00000014686	0	0	0	0	0	0	0
ENSMUSG00000014704	3.71900814767483	3	7	3	6.42053403914564	1	8.64687808357588
ENSMUSG00000014725	4.64094125119914	4.43260705704256	1.24348131913305	1.05805751732857	3.64123156170266	3.34874432751866	4.74195677162607
ENSMUSG00000014747	19	17.0566768456994	14	6.17416693548387	8.99999994968321	6.2325125	13.7492230250049
ENSMUSG00000014748	2368.12935742752	2236.53852952017	2622.74523121966	1979.15065029396	2156.27624505225	1872.1767993748	2231.50454729995
ENSMUSG00000014763	288.214411377768	294.543833515281	260.067828704796	348.961287698183	327.692725328639	524.723131891479	375.338746124875
ENSMUSG00000014767	880.981145673735	818.717874338655	732.155373300926	790.75200576029	872.924045549736	913.887594314692	885.421392062962
ENSMUSG00000014769	5592.08424152291	5977.42747406404	5447.31716832449	5412.71684667224	5295.89662797391	5589.86051479048	5602.6667399713
ENSMUSG00000014771	568.937832978156	652.625499474562	572.709272077484	477.571241829762	510.074881083854	515.447542373283	529.092109616855
ENSMUSG00000014773	63.6079844659535	88.4819770796436	163.734057688606	173.350195144052	287.406219325311	221.811281090253	365.173913704695
ENSMUSG00000014776	512.658735311546	416.050901735757	627.745812202466	637.503282334336	719.168212953793	700.411774321473	748.147052299177
ENSMUSG00000014778	2346.3860225616	2250.46725413669	3124.6666610233	2157.44325817914	2522.68472078092	2490.1000231578	2429.63275200544
ENSMUSG00000014782	202.112537631279	153.050297190589	238.402659362964	150.987225662416	198.239469949047	216.47431141914	305.6614715089
ENSMUSG00000014786	612.192893871731	574.619423020826	556.593673965603	566.877740300441	680.51939399259	641.253594757964	668.887136535553
ENSMUSG00000014791	21.4092243439979	16.4509068201185	14.2313178997613	3.00428031944525	3.20579605700108	0	14.2561756563176
ENSMUSG00000014813	281	109	195	451	281.809118209727	371.866170203387	291.733524160617
ENSMUSG00000014837	406.774621332588	185.453123304315	551.859556261649	541.958919743488	471.623625280836	458.700919263735	437.683378486196
ENSMUSG00000014846	57.2627470709114	70.4280323239343	58.3883490023706	107.38068145783	84.2860053161198	128.428888475016	91.6946550344914
ENSMUSG00000014850	555.699787601416	549.857669746512	474.524548743446	663.70174832754	593.139424237355	656.690006411371	613.587197272734
ENSMUSG00000014852	0	0	0	1.04415404776876	0	0	0
ENSMUSG00000014856	865.11237908811	787.172918865594	679.088506242688	845.181051740614	774.326071447073	896.401590602036	854
ENSMUSG00000014859	1594.29856476292	1651.80566830193	1654.19652672881	1367.28086993163	1457.36425902141	1306.9045332875	1246.71384514116
ENSMUSG00000014867	15401	14615.2194769111	17020	12213	13732.7626784068	11731	12607
ENSMUSG00000014873	981.540507824559	1082.77666342226	939.156182921858	799.209702350012	846.222679928569	812.618520675299	842.221731221757
ENSMUSG00000014905	1383.89039368796	1209.46609468475	873.316719679661	971.30304970826	883.44843449656	808.156857788005	717.132307658272
ENSMUSG00000014907	672	738	553.983163241514	413	411.964620246227	389.965416431821	428.965068430711
ENSMUSG00000014932	586.288404685642	509.18018527279	490.041563599003	452.284976849118	532.826706626887	548.438791994088	546.837179113674
ENSMUSG00000014956	4054.78001495329	3407.79988185437	3107.60049668438	3629.53231121394	3784.24804540991	3434.55662558406	3587.44634593298
ENSMUSG00000014959	4326.27750167795	3753.01671312955	3769.78100342012	3117.79941317329	3354.82092037576	2956.37679374027	3294.93759452378
ENSMUSG00000014980	722.184478346095	733.636392978978	615.103336254762	558.659650285257	601.323648937272	602.351889351599	667.245427299402
ENSMUSG00000015001	0	0	0	2	0	1	0
ENSMUSG00000015002	3175.67014921796	2838.84935680573	3519.85599735706	3626.91965481788	4106.27603745103	3582.06461417902	3708.18340574389
ENSMUSG00000015013	541.948721556039	450.593019771588	416.385974243947	492.939291678803	430.611137764933	465.837339896073	436.534507161638
ENSMUSG00000015016	30.0690912889619	44.2862437228881	79.257556867904	54.3525234593078	65.5827571702679	79.9095125198568	58.7800536875932
ENSMUSG00000015023	2103.44237512203	1754.74465565151	1985.44598167794	1921.11178799154	1693.13877465152	1756.88707043194	1502.15397533354
ENSMUSG00000015027	647.177478651001	680.281747934311	798	837.8595761862	848	867.040811075409	831.746067149329
ENSMUSG00000015053	343.336206938416	333.459551772055	347.197881229317	178.266648045265	161.980848997384	180.352060277545	146.43011341824
ENSMUSG00000015083	70	68	52	102	106	79	80
ENSMUSG00000015085	11	10.8083309167874	12.9398834691033	18	16.7136587230001	28	17.3817715709781
ENSMUSG00000015087	3501.60172029553	3460.6277596356	3983.10988154383	3605.29764399623	3904.11277038931	3625.23756874149	3690.21000421461
ENSMUSG00000015090	0	1	1	1	1	2	0
ENSMUSG00000015092	3364	3353.95378297613	3486.95207129724	2953	2782	3037	2781
ENSMUSG00000015093	3	7	5	14	11	7	11
ENSMUSG00000015094	2380.00058460317	2303.3819057702	3109.1494753715	2644.65305598694	3277.8909603676	2973.5957281031	3366.98583261693
ENSMUSG00000015095	1583.95666395902	1376	1700	1590.93171464912	1709	1657	1701
ENSMUSG00000015112	567.487907907615	379	438.478388005922	283.230350651681	223.240346472814	293.849734843569	249.386583749582
ENSMUSG00000015120	8317	8602	7028.99902199742	7458.93553583637	7689.9990186835	7643.99856525269	7564.35703525517
ENSMUSG00000015126	555.973926930101	689.894632274079	687.626760822099	719	676.815928102865	677.688577245285	675
ENSMUSG00000015127	530.058369583146	574.92608655395	582.19972208301	948.473215433298	1043.19562176435	851.539349138718	895.674026233046
ENSMUSG00000015133	2426.43798066752	1938.58666910207	2817.33758863708	2459.68193356566	2533.1462941791	2588.88914182158	2354.93622206296
ENSMUSG00000015134	190.507147834233	156.962829675418	164.329334698736	164.808564976542	97.3926799244215	209.501211279957	106.627107980693
ENSMUSG00000015143	36154.6208224508	25109.6635813481	33819.1792159261	24298.050382919	24226.5837492932	24904.9369166786	22443.8021318043
ENSMUSG00000015149	1982.95362354483	1537.48099031746	1814.97483187189	2368.78072549951	2265.97820840467	2538.49826457036	2348.9417458022
ENSMUSG00000015165	8042.29101622707	7680.21501966531	7579.3370312629	7551.03720451155	7901.4004432444	7748.16713083818	7765.25444061792
ENSMUSG00000015176	0	44.8776346313778	34.2057178173944	10.9434808335861	0	57.4809514433436	0
ENSMUSG00000015189	755	734	741	781.118553819777	1091	769.960584459318	1001.93013586202
ENSMUSG00000015202	2074	1652	1573	2471	2512	2413	2116
ENSMUSG00000015214	668	621	829	717	759	791	664
ENSMUSG00000015217	1549.99579526428	2094.97850618488	1759	1715.85754779418	1678.96830788884	1790.95759143916	1770.9491973426
ENSMUSG00000015222	3131	2138	2199	2185	1956	2484	1808
ENSMUSG00000015224	1	0	0	0	0	1	0
ENSMUSG00000015242	0	0	0	0	0	0	0
ENSMUSG00000015243	182	88	93	294	169	269	175
ENSMUSG00000015247	621	384	352	582	363	516	364
ENSMUSG00000015289	711.983511311217	643.573871856398	578.639218380272	655.868018821247	687.956710183442	664.64763925854	678.03004904175
ENSMUSG00000015290	1647.94900250871	1640.18232383795	1557.01211884192	1481.71885347255	1393.53597489114	1443.34899726784	1513.25010173232
ENSMUSG00000015291	6555.26703228697	5177.73598934967	5406.19822938886	7623.31471766158	6778.83382227219	7403.30926986041	6796.89324788899
ENSMUSG00000015305	4019.28938197405	2928.59951411233	2902.36708448414	5712.29470303912	5117.41233354486	5049.67617478538	4331.49933986846
ENSMUSG00000015312	5234.17220352034	5068.3915876012	2625.44906211303	3204.4630546158	2653.71101142478	2051.12924366727	1739.50074362981
ENSMUSG00000015314	4.67338077082662	6	2.0059940494716	2.00623897590967	1.00124401227398	2.00140427861554	5.00590598264921
ENSMUSG00000015316	5.77272212022368	0	1.04689576146767	1.06889302258086	1.32467540304276	3.71978008864342	0
ENSMUSG00000015335	699	574	712	508	460	470	419
ENSMUSG00000015337	193.649296860332	179.163616887128	178.685479866333	118.613012159983	117.660444921252	137.298538087363	153.135394936181
ENSMUSG00000015340	2	1	0	2	0	0	0
ENSMUSG00000015341	2061.69614089099	1972.25649704516	1676.45387651395	1795.64308009533	1740.47538413504	1714.06339467795	1771.74285951323
ENSMUSG00000015342	44.0443540937758	43.0181972903703	55.0145801530902	38.0246292996528	50.0638697848521	29.0189031130257	38.0299911872089
ENSMUSG00000015354	1879	2348.99714339996	1588	679	555	537	502
ENSMUSG00000015355	0	0	0	0	0	0	0
ENSMUSG00000015357	764	805	768	833	798	812	804
ENSMUSG00000015363	1727.01116342527	1740.71292402715	1792.25800800844	1617.21669905606	1798.17709527004	1583.02529650593	1756.68098014284
ENSMUSG00000015365	0	0	0	0	0	0	1
ENSMUSG00000015377	38.1517196122666	53.6646624802307	50.2649954049178	48.2579212832704	29.6162596227502	23.3811255101891	10.0313670453736
ENSMUSG00000015396	0	4	4	14.2269178668725	7.10927523405791	0	0
ENSMUSG00000015401	0	0	0	1	0	0	0
